id,name,address,district,lng,lat,type,tel,source,crawl_time,brand,tier,rating,review_count,avg_price,price_level,packages,package_count,estimated
B0FFIUDLF1,唱吧麦颂KTV(驼房营路店),北京城区酒仙桥驼房营西里甲6号楼一层105室,朝阳区,116.503583,39.964807,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.7,1079,95,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 570, ""original_price"": 760, ""per_person"": 285}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 342, ""original_price"": 570, ""per_person"": 171}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1064, ""original_price"": 1520, ""per_person"": 266}]",3,TRUE
B0JGOU08XQ,纯K(望京店),北京城区望京东园四区3号楼嘉瑞文化中心B1层(望京阿里对面),朝阳区,116.490263,40.001221,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,纯K,中高端,4.1,95,148,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 947, ""original_price"": 1184, ""per_person"": 473}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2664, ""original_price"": 3552, ""per_person"": 444}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2072, ""original_price"": 2960, ""per_person"": 518}]",3,TRUE
B0LGGDW15S,魅KTV(朝阳大悦城),朝阳北路101号朝阳大悦城9F层9F-08,朝阳区,116.518913,39.923987,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,魅KTV,中高端,4.0,1719,169,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1081, ""original_price"": 1352, ""per_person"": 540}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 3042, ""original_price"": 4056, ""per_person"": 507}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2366, ""original_price"": 3380, ""per_person"": 591}]",3,TRUE
B0FFJ8KZ6I,唱吧麦颂KTV(姚家园活力东方店),北京城区姚家园路甲1号活力东方购物广场一层西馆唱吧麦颂,朝阳区,116.521174,39.940288,体育休闲服务;娱乐场所;娱乐场所,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,4.0,675,103,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 618, ""original_price"": 824, ""per_person"": 309}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 370, ""original_price"": 618, ""per_person"": 185}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1153, ""original_price"": 1648, ""per_person"": 288}]",3,TRUE
B0L0GZ2J45,星聚会KTV(北京远洋未来汇店),八里庄街道慈云寺北里209号楼层301、303、304、305、307部分,朝阳区,116.492312,39.916153,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,星聚会,中高端,4.3,260,132,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 844, ""original_price"": 1056, ""per_person"": 422}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2376, ""original_price"": 3168, ""per_person"": 396}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1847, ""original_price"": 2640, ""per_person"": 461}]",3,TRUE
B0JUYAMN83,AM8ER音乐餐吧(尚都国际中心店),北京城区中国东大桥路甲8号,朝阳区,116.451194,39.919723,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,其他,中端,3.7,1999,78,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 468, ""original_price"": 624, ""per_person"": 234}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 280, ""original_price"": 468, ""per_person"": 140}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 873, ""original_price"": 1248, ""per_person"": 218}]",3,TRUE
B0L2AH1SHJ,星聚会KTV(北京朝阳公园棕榈泉店),北京城区朝阳公园南路8号院14号02层02号H301,朝阳区,116.478815,39.932248,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,星聚会,中高端,4.2,483,135,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 864, ""original_price"": 1080, ""per_person"": 432}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2430, ""original_price"": 3240, ""per_person"": 405}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1889, ""original_price"": 2700, ""per_person"": 472}]",3,TRUE
B0L6N53EYB,唱吧麦颂KTV(常营华联店),北京城区朝阳北路17号楼,朝阳区,116.596186,39.926212,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,4.0,656,98,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 588, ""original_price"": 784, ""per_person"": 294}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 352, ""original_price"": 588, ""per_person"": 176}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1097, ""original_price"": 1568, ""per_person"": 274}]",3,TRUE
B0G0DH9652,金仕达KTV,北京城区磨房北里二区222号2层,朝阳区,116.471382,39.881777,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,其他,中端,3.7,612,75,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 450, ""original_price"": 600, ""per_person"": 225}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 270, ""original_price"": 450, ""per_person"": 135}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 840, ""original_price"": 1200, ""per_person"": 210}]",3,TRUE
B0FFM1H69Z,魅KTV(新辰里购物中心亚运村店),北辰东路8号院新辰里购物中心B1九本居酒屋旁,朝阳区,116.406622,39.991735,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,魅KTV,中高端,4.1,157,160,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1024, ""original_price"": 1280, ""per_person"": 512}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2880, ""original_price"": 3840, ""per_person"": 480}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2240, ""original_price"": 3200, ""per_person"": 560}]",3,TRUE
B0K3HL5DYU,星聚会KTV(北京姚家园万象汇店),北京城区青年北路35号院1号楼2层L203、L204、L205,朝阳区,116.516015,39.941242,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,星聚会,中高端,4.0,927,117,中,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 748, ""original_price"": 936, ""per_person"": 374}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2106, ""original_price"": 2808, ""per_person"": 351}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1638, ""original_price"": 2340, ""per_person"": 409}]",3,TRUE
B000A9ETAQ,音畔量贩KTV(铭泽生活广场店),周庄嘉园32号,朝阳区,116.476838,39.864448,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,其他,中端,3.5,1239,77,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 462, ""original_price"": 616, ""per_person"": 231}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 277, ""original_price"": 462, ""per_person"": 138}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 862, ""original_price"": 1232, ""per_person"": 215}]",3,TRUE
B0FFIC8MF5,唱吧麦颂KTV(草房店),常营丽景园6号楼-1层-110,朝阳区,116.612160,39.924342,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.7,495,108,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 648, ""original_price"": 864, ""per_person"": 324}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 388, ""original_price"": 648, ""per_person"": 194}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1209, ""original_price"": 1728, ""per_person"": 302}]",3,TRUE
B0FFIC6T69,唱吧麦颂KTV(三元桥店),曙光西里街甲6号院9号楼1至2层,朝阳区,116.448836,39.964038,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.8,182,103,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 618, ""original_price"": 824, ""per_person"": 309}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 370, ""original_price"": 618, ""per_person"": 185}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1153, ""original_price"": 1648, ""per_person"": 288}]",3,TRUE
B0LB4SDXUW,唱吧麦颂KTV(双合地铁站店),垡头街道双合北街10号楼合憬荟购物中心,朝阳区,116.526842,39.858845,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.7,353,106,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 636, ""original_price"": 848, ""per_person"": 318}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 381, ""original_price"": 636, ""per_person"": 190}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1187, ""original_price"": 1696, ""per_person"": 296}]",3,TRUE
B0LR75I7QN,唱吧麦颂KTV(来广营地铁站店),北京城区来广营西路2号院3号楼101内2层,朝阳区,116.464966,40.020371,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.8,1915,99,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 594, ""original_price"": 792, ""per_person"": 297}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 356, ""original_price"": 594, ""per_person"": 178}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1108, ""original_price"": 1584, ""per_person"": 277}]",3,TRUE
B0FFIKJNC8,星聚会KTV(合生汇店),北京城区西大望路甲22号院1号楼商业部分6层01/02B号,朝阳区,116.478129,39.894270,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,星聚会,中高端,4.2,1992,134,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 857, ""original_price"": 1072, ""per_person"": 428}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2412, ""original_price"": 3216, ""per_person"": 402}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1875, ""original_price"": 2680, ""per_person"": 468}]",3,TRUE
B0H17S6BV1,同乐迪音乐火锅(望京南湖店),望京南湖街道南湖中园211号楼3层,朝阳区,116.461629,40.000637,餐饮服务;中餐厅;火锅店,,高德地图,2026-02-06 09:34:52,其他,中端,3.3,1142,79,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 474, ""original_price"": 632, ""per_person"": 237}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 284, ""original_price"": 474, ""per_person"": 142}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 884, ""original_price"": 1264, ""per_person"": 221}]",3,TRUE
B0FFGY8QP3,唱吧麦颂KTV(佰隆大厦店),黄寺大街路15号佰隆大厦2层,朝阳区,116.388577,39.963499,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,4.0,1811,96,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 576, ""original_price"": 768, ""per_person"": 288}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 345, ""original_price"": 576, ""per_person"": 172}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1075, ""original_price"": 1536, ""per_person"": 268}]",3,TRUE
B0L3MUJPPX,酷秀KTV(富力城店),东三环中路65号北京富力广场F8层,朝阳区,116.460629,39.895483,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,酷秀,中端,3.7,86,93,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 558, ""original_price"": 744, ""per_person"": 279}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 334, ""original_price"": 558, ""per_person"": 167}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1041, ""original_price"": 1488, ""per_person"": 260}]",3,TRUE
B0L64C13FW,唱吧麦颂KTV(三里屯店),北京城区工人体育场北路甲6号楼3层301等,朝阳区,116.456435,39.932640,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.8,1654,104,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 624, ""original_price"": 832, ""per_person"": 312}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 374, ""original_price"": 624, ""per_person"": 187}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1164, ""original_price"": 1664, ""per_person"": 291}]",3,TRUE
B0JK9CFHED,π對星·派对KTV(国奥店),北京城区林萃西里16号2层F2-13,朝阳区,116.372123,40.009992,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,其他,中端,3.6,1295,83,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 498, ""original_price"": 664, ""per_person"": 249}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 298, ""original_price"": 498, ""per_person"": 149}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 929, ""original_price"": 1328, ""per_person"": 232}]",3,TRUE
B0L3HRAWYM,METAK·元宇宙KTV,北京城区工人体育场北路8号院1号楼3层,朝阳区,116.452937,39.933128,体育休闲服务;娱乐场所;KTV|公司企业;公司企业;公司企业|汽车销售;汽车销售;汽车销售,,高德地图,2026-02-06 09:34:52,其他,中端,3.7,1518,72,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 432, ""original_price"": 576, ""per_person"": 216}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 259, ""original_price"": 432, ""per_person"": 129}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 806, ""original_price"": 1152, ""per_person"": 201}]",3,TRUE
B0L3M7MHVU,酷秀KTV(北京贵友店),北京城区建国门外大街甲5号贵友大厦5层,朝阳区,116.451070,39.909089,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,酷秀,中端,4.0,339,83,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 498, ""original_price"": 664, ""per_person"": 249}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 298, ""original_price"": 498, ""per_person"": 149}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 929, ""original_price"": 1328, ""per_person"": 232}]",3,TRUE
B0L6PUDB73,唱吧麦颂KTV(世纪财富中心店),北京城区光华路5号院世纪财富中心B1,朝阳区,116.457098,39.914356,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,4.2,451,95,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 570, ""original_price"": 760, ""per_person"": 285}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 342, ""original_price"": 570, ""per_person"": 171}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1064, ""original_price"": 1520, ""per_person"": 266}]",3,TRUE
B0I6HC4JW8,M-ONE PARTY KTV(三里屯太古里西区店),工体北路58号6层(工人体育场地铁站D口步行200米),朝阳区,116.453075,39.934725,体育休闲服务;娱乐场所;酒吧|体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,其他,中端,3.4,1823,78,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 468, ""original_price"": 624, ""per_person"": 234}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 280, ""original_price"": 468, ""per_person"": 140}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 873, ""original_price"": 1248, ""per_person"": 218}]",3,TRUE
B0K0OCNU19,阿尔法KTV(北投新奥购物中心店),湖景东路9号北投新奥购物中心H1层,朝阳区,116.393970,40.001620,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,其他,中端,3.6,959,78,低,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 468, ""original_price"": 624, ""per_person"": 234}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 280, ""original_price"": 468, ""per_person"": 140}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 873, ""original_price"": 1248, ""per_person"": 218}]",3,TRUE
B0L1F7ZDAU,星聚会KTV(X Party北京SKP店),八里庄街道建国路89号院17号楼1-B1层,朝阳区,116.482051,39.911138,生活服务;生活服务场所;生活服务场所,,高德地图,2026-02-06 09:34:52,星聚会,中高端,4.1,189,140,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 896, ""original_price"": 1120, ""per_person"": 448}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2520, ""original_price"": 3360, ""per_person"": 420}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 1959, ""original_price"": 2800, ""per_person"": 489}]",3,TRUE
B0JKZUNEWX,魅KTV(北京朝阳世贸天阶店),光华路9号天阶大厦五楼,朝阳区,116.453102,39.916061,体育休闲服务;体育休闲服务场所;体育休闲服务场所,,高德地图,2026-02-06 09:34:52,魅KTV,中高端,4.1,586,160,高,"[{""name"": ""标准欢唱"", ""hours"": 4, ""people"": 2, ""price"": 1024, ""original_price"": 1280, ""per_person"": 512}, {""name"": ""聚会套餐"", ""hours"": 4, ""people"": 6, ""price"": 2880, ""original_price"": 3840, ""per_person"": 480}, {""name"": ""周末特惠"", ""hours"": 5, ""people"": 4, ""price"": 2240, ""original_price"": 3200, ""per_person"": 560}]",3,TRUE
B0L37MLG2L,酷秀KTV·派对(立水桥店 ),北京城区立水桥北路水景花园46号楼-01层,朝阳区,116.416149,40.056057,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,酷秀,中端,3.8,1721,95,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 570, ""original_price"": 760, ""per_person"": 285}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 342, ""original_price"": 570, ""per_person"": 171}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1064, ""original_price"": 1520, ""per_person"": 266}]",3,TRUE
B0FFIP78GX,唱吧麦颂KTV(百子湾店),北京城区东四环中路78号大成国际A1座,朝阳区,116.491414,39.899479,体育休闲服务;娱乐场所;KTV,,高德地图,2026-02-06 09:34:52,唱吧麦颂,中端,3.9,354,103,中,"[{""name"": ""超值欢唱"", ""hours"": 4, ""people"": 2, ""price"": 618, ""original_price"": 824, ""per_person"": 309}, {""name"": ""学生优惠"", ""hours"": 3, ""people"": 2, ""price"": 370, ""original_price"": 618, ""per_person"": 185}, {""name"": ""团购特惠"", ""hours"": 4, ""people"": 4, ""price"": 1153, ""original_price"": 1648, ""per_person"": 288}]",3,TRUE
